datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,City,Temp_Range,Heat_Index,Severity_Score,Condition_Code,Month,Season,Day_of_Week,Is_Weekend,Health_Risk_Score
2024-09-13,1726287250.0664165,100.25261313672212,78.07546236711275,88.68800056896623,96.08603433051228,78.48367308603223,86.65244391394017,44.12714356674543,18.535176209043254,0.0003182911102764005,1.4058524995894515,0.23633560891814037,,0.0,0.0,14.132431711679079,7.38100216959786,175.87578342641902,1006.2109207398767,12.310014641925305,15.316325789270758,269.88432997992464,23.166858800074593,8.661699932459774,9.384984712013713,06:10:49,1726173585.0036995,18:36:41,1726273963.9194436,0.3352365965475004,Clear,Clear conditions throughout the day.,clear-day,,fcst,Phoenix,23.511310743103248,86.38275870094323,3.184162549111171,0.0,9.0,Fall,Friday,False,9.193198652282117
2024-09-18,1726664405.099368,74.77486610536099,64.4685109916517,69.15343989090998,73.81056750164485,65.87873100760389,69.69309692140776,60.252661680472535,68.37130662717789,-0.0022342914875573194,26.362029035815613,-0.5761150747993872,,0.0,0.0,7.257667589528659,6.361486055139018,81.42145812155898,1024.3021303193168,100.20266233608099,15.034847359973517,124.12912328776557,10.911702994868243,4.044190759128286,9.341279367260006,06:40:08,1726629503.684543,18:59:10,1726704538.2373881,0.5334814926532362,Overcast,Cloudy skies throughout the day.,cloudy,,fcst,New York City,9.303379811401829,73.98672488582108,1.7394336075929888,,9.0,Fall,Wednesday,False,8.492430974556061
2024-09-07,1725632204.3418255,92.4173336135906,73.84027431600569,81.18704468835776,89.56904006639225,73.98632595519597,81.74004949821395,58.23505052721035,49.947209659193256,0.008313927108035224,4.585075111250681,-0.10129945368533429,,0.0,0.0,29.958862717895677,18.34497949106113,30.320444890908085,1014.1424849328206,11.707779751898041,9.727229288655277,287.21573039656477,24.27120111146395,9.054801718829356,10.277898336425897,07:14:53,1725741887.8711493,19:48:16,1725808005.890875,0.16956030086545015,Clear,Clear conditions throughout the day.,clear-day,"['KSKF', 'KSSF', 'KSAT', 'F6098']",comb,San Antonio,19.034732964593033,82.99722158987672,4.6622461530730135,0.0,9.0,Fall,Saturday,True,10.617775214894746
2024-09-19,1726776256.5123382,85.25575917108404,64.16382922778445,74.9207827174576,84.32281975965364,66.59465354405974,73.86401382157122,60.368023260272025,62.94179322941683,0.03713924838089495,20.351535311867487,8.298263057856186,['rain'],0.0,0.0,12.809472945111251,7.230864273171775,82.20686668181351,1019.5548914195432,29.25673200103545,15.182481364776,214.65965628796135,18.760727840911684,7.054216949534125,9.745534110745528,06:45:54,1726714992.3866644,19:01:57,1726832400.3713007,0.5618066442336866,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Philadelphia,22.10625031578043,76.85038732122247,2.710986762981509,,9.0,Fall,Thursday,False,9.418195427490438
2024-09-17,1726547890.5566115,74.00268360642409,63.547987008075836,69.41431501600806,75.31941350724159,63.744748788588986,68.37232885497068,51.1882504650664,61.57354832821261,0.12460624891428318,43.994977399098005,4.849779611352582,['rain'],0.0,0.0,16.620385626247757,9.976414571381808,95.58337290339851,1027.8285330670549,69.15594426110559,15.273183090524471,223.85672275425043,19.371055843662234,8.284115220997181,11.785977126398661,06:39:09,1726610124.736294,19:00:52,1726644169.9103053,0.48525680714239816,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,,fcst,New York City,11.513637793660104,76.18800399908294,3.2095406199227936,,9.0,Fall,Tuesday,False,9.418160127012605
2024-09-21,1726891599.874215,76.53059986732258,61.86484919271311,70.13867951466321,76.74686591057743,61.49090742444909,66.99014257152366,55.0775825694836,64.2493629550594,-0.0160688127036778,2.267655326955918,0.43969727778734025,,0.0,0.0,11.615830692841138,10.235020119129173,305.97357226667384,1013.5129366036484,59.527986029806236,14.816658278166148,217.65476673112255,19.320548631553063,7.771009533964911,11.609063733108446,06:55:05,1726899063.6132925,19:05:06,1726930702.394464,0.6168941446494876,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Jose,14.796895962849486,73.97535082794548,2.683520816742912,,9.0,Fall,Saturday,True,9.225777248020373
2024-09-19,1726700570.925872,95.00510419457156,72.52636321440423,83.06617922190551,95.52241284146457,73.77827989597186,83.7245973694117,66.63426391422215,63.90741707553346,-0.008089798446835968,8.841642781824795,3.3548693996441337,['rain'],0.0,0.0,19.481090992802663,9.475903805494449,112.65268410991635,1011.3359642622734,65.65970326139536,14.507590466002505,235.07978170376572,19.815463099982672,7.23152596511965,29.853307416901924,07:21:06,1726727578.9212348,19:33:35,1726752873.0477843,0.5491537615988541,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Antonio,21.505872581776277,87.49802260630678,3.413516732490577,,9.0,Fall,Thursday,False,10.798457668525742
2024-09-16,1726465611.1424181,73.737848895096,64.63254894763645,67.82172152663293,75.00419986051784,65.55220111255439,68.77353357834964,50.677846371466956,51.71815581258751,0.009215287831794426,18.43519747663049,-1.0698436157238818,,0.0,0.0,13.251251157770717,11.626771775114339,91.76359958364077,1029.6355481331807,3.0157461774387886,15.04168763407586,241.85839625496297,20.634925482379067,8.37147773178025,8.608731628355338,06:38:11,1726476612.4490542,19:02:33,1726500223.1529987,0.4757397139104631,Clear,Clear conditions throughout the day.,clear-day,,fcst,New York City,9.258038633121675,77.20038809441336,3.0658324996032698,0.0,9.0,Fall,Monday,False,9.256135507452585
2024-09-21,1726925063.6009207,95.32925192028038,77.7989554286963,84.48801517892687,97.31186391611826,79.5278018871697,87.3456251386174,68.31642021129613,60.00662800298697,-0.0011755995871039553,41.90393519981643,-0.06304729610015554,,0.0,0.0,11.107497658591596,9.178959045714896,122.59039962755055,1013.5072467046916,10.88373779300789,14.625706831518626,254.00677791540667,23.075722921086683,8.262921875883034,29.737130151702544,07:09:37,1726955975.9013119,19:18:39,1726944789.7596529,0.645620442261811,Clear,Clear conditions throughout the day with storms possible.,clear-day,,fcst,Houston,15.724623541509674,89.49141126245598,2.6084757303474384,0.0,9.0,Fall,Saturday,True,10.612647533358416
2024-09-20,1726789870.478825,86.47436170509626,71.84094575891525,77.36450230214561,85.58588967605937,70.8622262556025,76.70088447704974,58.67007084382042,52.00955514336903,0.0143439796707628,25.601414228788784,-0.3619014484692979,,0.0,0.0,13.785387265161619,8.109481971765298,41.68972247232136,1016.5224751648379,8.78802069003036,15.146709113497351,194.01623714270818,17.420711414449485,6.947924317459444,10.945724624107843,06:36:27,1726772839.9225423,18:50:23,1726884304.274913,0.5943930693648456,Clear,Clear conditions throughout the day.,clear-day,,fcst,Chicago,15.62079369791967,79.06795713529223,2.777928109459664,0.0,9.0,Fall,Friday,False,9.477774606850076
2024-09-13,1726204778.8533263,84.63909060169487,63.36474154333014,75.09581211785424,84.79058761925708,63.04487818331936,74.09725098080466,59.49511473043938,64.57468104383868,0.007353349437069727,3.948279231480978,-0.5457551685870085,,0.0,0.0,9.83172279766158,5.70178954526859,182.82741514501586,1023.3553483469614,26.09631211702376,15.349618137832437,254.38437978548885,21.672256002317187,6.067529930750182,9.199635242937134,06:40:15,1726234507.5428593,19:11:53,1726265628.4300842,0.3265691734079099,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Philadelphia,21.199000302277973,76.97116437146771,2.1422417296063903,,9.0,Fall,Friday,False,9.015656096411039
2024-09-21,1727021426.4270244,93.2349099060952,77.54845169499461,85.53054066060025,95.11542581314546,78.56217266014491,86.89959005392073,68.41170382762981,61.64444475218662,0.002092537024863961,43.79049942763287,-0.42958374832967194,,0.0,0.0,11.945430511708707,9.471149815745058,102.96424899893557,1013.7977032784961,10.550542299460417,14.865492404479689,254.88057471504766,23.179182680040952,7.8850364916327225,31.448710279538272,07:09:37,1726930398.4814632,19:18:39,1726958273.1448176,0.6223852690906007,Clear,Clear conditions throughout the day with storms possible.,clear-day,,fcst,Houston,15.62725568432594,90.85132484259724,2.644333073527183,0.0,9.0,Fall,Saturday,True,10.645238690646497
2024-09-09,1725883018.105848,83.95395920970161,75.04312614317631,77.74135269148549,85.22544120220918,73.77185344867594,81.1464688088039,64.33713690476905,63.167805705208394,0.0010541750322164423,4.634102640376956,0.32914159833187584,,0.0,0.0,18.298971741387824,11.404648490060334,297.767134359643,1010.0259263534155,25.925281143574892,10.280986502134247,287.7935544088715,25.22598367638062,8.899228460779407,10.524688866264826,06:28:55,1725851380.9560697,19:02:06,1725924074.9741678,0.21694695045646697,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Diego,7.659952238510205,81.32226203251595,3.6875953012292038,,9.0,Fall,Monday,False,10.188169238403868
2024-09-10,1725987779.6590016,106.61539814816632,80.76481693557244,93.85109798135016,101.79293089013754,79.71333152972421,91.9547624197032,38.72704873314825,15.6807890478306,0.0025784995249956873,1.8465657687792554,3.3160206421893292,['rain'],0.0,0.0,11.465727661629423,5.269745203418439,129.4900752341726,1007.5849785361614,6.03185327779763,12.70564438759761,275.0729931072679,24.78589656061959,9.256889153144753,8.942924428753685,06:08:49,1725987072.6765084,18:40:48,1725986017.3222954,0.2503342703018739,Clear,Clear conditions throughout the day.,clear-day,,fcst,Phoenix,24.45007180016519,89.86971595793139,2.8052248640404422,0.0,9.0,Fall,Tuesday,False,9.417130401153406
2024-09-21,1726855306.4700315,82.25687010230234,71.04943873736799,75.03410199872172,84.60278412150227,71.75211998110393,77.50243034663642,58.65576183375508,54.546062025483124,0.43982289662430657,13.822877598372356,5.219730315723022,['rain'],0.0,0.0,10.844466987843225,9.491473502594424,100.73196649086164,1018.9773929135268,31.396290393564485,14.984078280689024,214.25480464993333,18.895717716862965,7.104209779347401,9.404043026699853,06:43:05,1726908642.4578803,18:54:06,1726941987.516467,0.5956573976769558,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,,fcst,New York City,11.988844973472364,78.43432173041106,2.600297356879978,,9.0,Fall,Saturday,True,9.361420781346173
2024-09-08,1725720756.2588334,82.34203564922633,60.61693822852195,72.30970343907569,80.90785826713156,61.0111634658886,72.65419424888073,50.00278430617035,46.99564372156628,0.0034136865812810888,0.9978616328404326,-0.4075051576383319,,0.0,0.0,17.471400759438172,10.220610017690825,51.88468858653718,1018.7814227261764,3.033907751954661,10.23122956923584,293.0067482994544,25.450736037990385,9.113285064418339,9.531605052643668,07:06:44,1725754811.2328458,19:42:05,1725933585.167361,0.1935833666789984,Clear,Clear conditions throughout the day.,clear-day,,fcst,Dallas,21.98289033287853,77.19615710207408,3.5753841775158355,0.0,9.0,Fall,Sunday,True,9.396628595404069
2024-09-09,1725920056.463325,104.5775155449236,83.79244501910675,94.09193962331372,100.36848851489573,81.55982619772243,91.3047851311544,43.443540524718074,17.167333639526962,-0.0028298830417282377,3.008765799306882,0.3592357790384228,,0.0,0.0,17.760567502598757,10.603412057218549,79.33823923124243,1008.3215926435917,7.105134922203034,10.430264919012336,326.57288518084687,27.933200512136423,8.832597754903782,9.272303219632168,06:08:10,1725884519.1739202,18:42:10,1725958693.5215278,0.19790759730597043,Clear,Clear conditions throughout the day.,clear-day,,fcst,Phoenix,21.776047430338025,89.96857101704289,3.6154006305513025,0.0,9.0,Fall,Monday,False,9.682208648126744
2024-09-12,1726157763.9300866,82.48869890012857,67.97121414213069,73.27416082678148,83.57959653665435,65.13232984448811,73.71835902381711,58.812748759348565,62.413388393422146,0.003840143501476042,-2.8142566671593228,-0.3799687944144697,,0.0,0.0,14.779220193524543,9.333696052057501,186.45098850584344,1023.1514403181799,11.91962054606936,15.029315824516377,252.09835885358868,22.5225742972591,5.780379827326901,8.965851903751119,06:34:16,1726098196.5452359,19:09:18,1726183308.0066926,0.2828198561360258,Clear,Clear conditions throughout the day.,clear-day,,fcst,New York City,16.744091273149454,76.88894756813781,2.6451256880603373,0.0,9.0,Fall,Thursday,False,9.315541516664855
2024-09-14,1726350595.3514466,81.09302356753493,66.92246370553316,71.18374437310177,80.87330465385368,66.28137542109671,71.15607572315677,60.11872986145585,63.93108308895692,0.00844029097969241,1.971509078612795,-0.8622708358266947,,0.0,0.0,13.705176121356601,9.505397101249972,112.32825038362402,1021.1375435648258,29.59519878895224,15.081150070645835,248.6840044256522,21.471149507268922,6.1572272937820625,9.480814708941685,06:36:13,1726286169.8377943,19:05:56,1726299012.167699,0.3932977797303327,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,New York City,12.981156027082374,74.93675834826907,2.569007745744837,,9.0,Fall,Saturday,True,9.380408970117067
2024-09-13,1726197018.6035373,81.68805609826751,67.81055519456017,74.8510840543638,81.85206335946916,68.17557405002681,73.5127022003811,60.423998616870236,60.81813945454165,-0.001473276188669014,-0.9794218193571138,-0.08288801987468634,,0.0,0.0,12.479090299449123,8.485673239864536,200.708637529747,1023.0516973857829,19.496356205264032,14.889309285132722,254.52511962527785,21.679838037750546,6.062857649850104,9.656298162529673,06:35:15,1726256692.1100273,19:07:37,1726231796.2308056,0.378195791943699,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,New York City,15.485703839069151,77.10637415292872,2.6064693549143683,,9.0,Fall,Friday,False,9.333056064567362
2024-09-18,1726678982.3694813,76.32491167962405,63.62660422453129,69.7398050842117,77.05870928854462,61.91056386615046,68.11417952718907,59.23574686703855,76.3882829011218,0.08746111537274538,29.238138097828728,3.4578050432956324,['rain'],0.0,0.0,13.320778802854532,7.145233975650725,40.82931209413744,1022.5373506415909,78.45466939929346,14.975219839911153,78.59361738774578,5.935875797684522,2.9555194139774628,11.17285187692519,06:44:57,1726644601.7727845,19:03:37,1726699035.0017796,0.5077196595536646,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Philadelphia,12.958561020938232,72.24796532787951,2.0081567095730994,,9.0,Fall,Wednesday,False,8.674195773506215
2024-09-14,1726194325.892925,90.2068394750572,77.14103339796704,81.7038680155332,101.65659536132294,77.32882773196364,89.24547932708869,73.58486995278948,84.01246103411127,0.06464981026232605,53.10432849261929,20.913542216484903,['rain'],0.0,0.0,10.252512626437499,6.227341469545735,117.56461702892683,1011.3580512251232,51.88268562335616,15.144865330871378,269.705722587788,23.3564124802622,8.258840324627611,30.396045239037647,07:05:53,1726347762.2766995,19:27:22,1726410915.5243661,0.38305207904409394,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,Houston,11.319218909083872,90.2636572756598,2.6895624250180377,,9.0,Fall,Saturday,True,11.199096406424834
2024-09-12,1726144672.3106334,77.12747973862191,60.67962322598526,67.0606199933439,77.81601696965711,60.44130790599156,67.42172097501964,59.61094902757074,82.22972405225603,0.006846500044888508,5.488962101248992,-0.014310362019646352,,0.0,0.0,16.01713634657565,8.672560468421361,176.108337026311,1005.9488980138408,17.408183920893432,14.962718866221877,269.8005865031832,23.29292495730256,9.088441307170779,10.449769552017397,06:34:35,1726142193.8480966,19:02:58,1726201548.7419248,0.3331637744283008,Clear,Clear conditions throughout the day.,clear-day,,fcst,Los Angeles,15.850233938527822,68.98227656368434,3.410642733293075,0.0,9.0,Fall,Thursday,False,9.711325158843199
2024-09-11,1726069493.6914606,85.94346893229866,75.547862413527,79.58765656831045,92.34246031358593,73.25097765294129,81.82908259998021,68.91933422735383,73.56629465643897,0.06217909497779372,41.65858228737313,16.275508162044122,['rain'],0.0,0.0,18.688684331479873,10.703998560946134,31.66712872852554,1007.1397725805698,51.81644149977297,14.89593226544823,203.98838415226746,16.561768567734724,4.8732808769820934,10.315625679411575,07:16:57,1726020941.6045768,19:43:25,1726109870.6006334,0.2670858735348946,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Antonio,11.282284439862043,83.3292187612351,2.7241182634369534,,9.0,Fall,Wednesday,False,10.35830818410647
2024-09-12,1726091418.9080844,83.03835912426518,70.75497531733642,77.01223298641386,91.25549724667376,72.20067880007224,77.30271186263046,72.24313595658681,81.32753660519269,0.12493518810822847,21.225981032777515,16.756005113020947,['rain'],0.0,0.0,16.334285600768876,8.499673761956238,62.71386386641221,1009.6664751159404,39.70494026189331,12.637925259832777,193.25312196347363,17.118375594400057,5.7110961428927745,9.281252735643312,07:09:18,1726160942.7870164,19:36:43,1726229337.5383391,0.32155073938511325,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Dallas,13.694106565804192,78.24098623199073,2.779443668880858,,9.0,Fall,Thursday,False,10.18542881592166
2024-09-11,1726066747.9794798,80.23958162711145,64.5644777702069,71.39485785955527,81.07164573572548,63.84730869952611,74.10670713162162,57.77548202454687,62.309763583354865,0.0014503408051345249,-2.7880056182849486,0.589988856992539,,0.0,0.0,12.065888450959164,8.79624731967365,166.2323184273788,1022.1040659385502,8.811344637296994,15.099740314078538,259.6830786468576,23.14203915766447,6.089178227621612,11.035637308427326,06:33:18,1726071790.4372613,19:10:59,1726059915.3802562,0.23958925009594573,Clear,Clear conditions throughout the day.,clear-day,,fcst,New York City,15.783422440630993,77.02234996249406,2.399596586344311,0.0,9.0,Fall,Wednesday,False,9.10130315128755
2024-09-21,1726895265.7058444,92.57992735700657,77.20229842377925,84.85346372075436,87.90335399198491,77.8543138203856,83.56166362580294,29.408371706298663,13.626573741200906,-0.0007924840001345634,-0.041016290341394424,-0.06244091417021826,,0.0,0.0,13.509513758049458,9.311191306028244,271.6538076010766,1008.4873841189893,-0.06432172483860965,14.900753805309815,265.84925614793156,24.045185474767425,8.930027741158979,9.607849079261012,06:16:10,1726878458.6030211,18:25:39,1727020955.7822332,0.6494883754039429,Clear,Clear conditions throughout the day.,clear-day,,fcst,Phoenix,16.250956435731965,82.42658643254249,3.217683919944523,0.0,9.0,Fall,Saturday,True,8.495150854355218
2024-09-19,1726719014.6831143,95.0268631498336,78.96339492568589,88.67741120635158,94.0747657270003,79.4119214849219,89.586452808275,64.91960895390042,48.19701536349781,0.003832314382725632,11.77533697805266,-0.41377300758162294,,0.0,0.0,20.51096407335294,10.240748249787488,174.8036725190759,1012.2010524209154,17.197792203614227,15.362329265368004,233.31046953294606,20.455463108686633,6.979305999954087,29.696793016341875,07:13:47,1726790589.2720413,19:27:15,1726777688.2205255,0.5319203492902242,Clear,Clear conditions throughout the day.,clear-day,,fcst,Dallas,15.029518186571462,90.51735036754788,3.537053640202218,0.0,9.0,Fall,Thursday,False,10.561618166739375
2024-09-15,1726373913.728718,78.81269299413664,60.67585515598197,64.52907654128657,78.01599876859295,59.100760074880036,66.33630467533538,46.76076659680827,51.79448528644317,-0.002361381272425893,-2.41000905060889,0.22713875887062926,,0.0,0.0,9.510736848381036,8.915945774310009,254.8302794146776,1011.6979043949955,2.642004526129659,15.336914572710555,254.4365657937763,21.68941456368219,7.966948944559009,10.342273698585458,06:50:06,1726465201.2786727,19:14:21,1726496195.600414,0.4123410699196344,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,18.22443470997083,76.78694862857037,2.653507417916626,0.0,9.0,Fall,Sunday,True,9.071598454658483
2024-09-08,1725838030.8396835,103.93494873536761,86.62363718245297,95.83368496316967,100.71483174286722,84.50469299521441,92.18001009398792,50.858022320559826,19.53843860023539,-0.00726004973986119,1.725938906194729,0.2507820338630651,,0.0,0.0,20.463234244259336,12.59334520094121,94.99278719011058,1008.7269406462266,12.742831328869682,10.309732272176902,291.2890903963392,24.778477000028477,9.213294085762453,12.256820101577974,06:07:30,1725824335.1107366,18:43:32,1725908705.335839,0.19864525814857018,Clear,Clear conditions throughout the day.,clear-day,,fcst,Phoenix,16.149233919413525,92.12241900625379,3.8351174207507044,0.0,9.0,Fall,Sunday,True,10.017939521410138
2024-09-21,1726877781.0543513,91.54609390973263,75.4373830325443,83.1437481598077,93.32483626470693,73.90506703494401,83.80233238799312,67.81434231227263,63.880403757099266,0.0007280454771944352,20.654747953120943,-0.16180447934690229,,0.0,0.0,18.655679591530035,10.824828615289487,116.20556583255309,1013.4758915195088,25.431011389239856,14.753047507340057,196.1923529102974,17.24785769886947,7.125633573893703,9.489567868561124,07:22:09,1726924228.6694548,19:31:08,1726931119.803464,0.5969468656909985,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,,fcst,San Antonio,17.948755873718426,84.93605280910685,3.287854701223007,,9.0,Fall,Saturday,True,10.772681526854418
2024-09-11,1726009200.0855515,82.00671653297171,64.30606579923085,75.92285156157317,85.20506458659762,63.94545183632381,74.45569318808646,55.031809957558416,51.827593304435965,0.003754294005930028,1.4089547746380338,0.7800371932116453,,0.0,0.0,13.401208582489295,7.921887433898987,154.93445457386503,1015.8630126624257,12.023921773281966,15.08413995831295,254.8166762250844,21.919247336696113,6.985650926167347,8.52886227222453,06:27:08,1726129417.7060273,19:06:05,1726099566.3648317,0.25570692255745586,Clear,Clear conditions throughout the day.,clear-day,,fcst,Chicago,19.404041370858195,77.89573333334052,2.8575447236985383,0.0,9.0,Fall,Wednesday,False,9.175023168665465
2024-09-10,1725912291.062129,83.08674084033358,62.9838896448747,72.29663936647488,81.78604997258462,61.14868705985204,73.99780823933655,53.54010516762985,51.50266010976414,0.004297830125569409,-4.25737365675452,-0.17011833866413667,,0.0,0.0,13.203188168139754,7.839247395701991,188.93079103456492,1019.468355402191,6.564995704730855,12.221676203438584,260.26628897757627,21.874067098047576,6.981637292830095,10.261218708444451,06:26:06,1725987767.470726,19:07:49,1726042796.320126,0.2667329493406284,Clear,Clear conditions throughout the day.,clear-day,,fcst,Chicago,20.649557032364605,77.48150173834378,2.740352697846655,0.0,9.0,Fall,Tuesday,False,9.095357762443836
2024-09-09,1725844194.3946376,85.56669028150881,56.73162917664082,71.18057145340916,82.07005108238762,56.060785591751625,69.8575123661078,48.42528010074056,43.42363491555725,0.0036415769104266547,1.97438573706681,0.8450476554846086,,0.0,0.0,12.40614380718962,5.59255802918603,65.77505162018197,1018.7463586724733,7.732081712114912,9.772365648786506,336.17701049425597,29.363170667958833,9.042943354419267,10.617400786701726,07:07:22,1725891033.089687,19:40:45,1725918117.832202,0.24463811717508166,Clear,Clear conditions throughout the day.,clear-day,,fcst,Dallas,28.79366522920629,76.61814173817807,2.97760258007208,0.0,9.0,Fall,Monday,False,9.132022761378364
2024-09-13,1726210904.1631832,92.7021130592954,74.88259452251685,82.60448821166312,96.13044278647305,76.3313285259602,86.66427962623979,72.35097828882127,71.38123167930704,0.028724443686008114,21.40347293764078,7.958159417824513,['rain'],0.0,0.0,13.093275164411065,7.2670764817099895,112.7379119486996,1009.8046149923453,34.335070493583906,15.246417776971658,257.70243469744514,23.194755333522675,9.196478396015785,9.607851793816739,07:17:59,1726293583.8826685,19:40:58,1726264773.6573021,0.3442676269118633,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Antonio,17.23263585576823,88.10899334347576,2.944621512660556,,9.0,Fall,Friday,False,11.106363217099384
2024-09-19,1726742319.3921604,85.23785577057275,65.37849725705479,74.30588823788902,84.62458135383379,64.50574019980994,74.11239154282612,60.806063775356726,64.12415999342022,0.032268533561177745,19.623949498278332,8.812957139609514,['rain'],0.0,0.0,13.388000117912148,7.395771976554521,71.61596506549924,1019.0243308468524,30.731483139843107,15.043236326132217,217.3941986864575,18.258111353252076,7.012365840952869,9.463949459438888,06:45:54,1726802815.1399796,19:01:57,1726772009.636386,0.5435316981384325,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Philadelphia,22.61597318566187,76.27561905920314,2.6533552949881463,,9.0,Fall,Thursday,False,9.429474370016038
2024-09-16,1726430984.2593963,74.01328774154767,64.02757249903449,67.89071477125822,75.34505264301937,64.450082149535,68.39887696425075,49.96899733863986,50.36149140008761,0.002219065703298889,18.24332376915317,-0.12482796737701242,,0.0,0.0,14.815092966240163,10.20273251020008,82.9738064993658,1029.8309220832232,-1.334263214620286,15.232052084384337,231.30946775021135,19.734010731206546,7.914344831552481,8.852209556959302,06:38:11,1726429156.9157605,19:02:33,1726458132.6635711,0.46050692278218425,Clear,Clear conditions throughout the day.,clear-day,,fcst,New York City,9.605208655307404,76.786569164912,3.083237266099975,0.0,9.0,Fall,Monday,False,9.321217715295333
2024-09-11,1726044767.7238815,78.85162757342964,77.48254466505938,76.92891606844329,81.18103123779301,75.6621769104505,78.7616043475213,75.17524789611947,92.45929342881612,0.3366215350044062,76.71692718518315,20.982515635014256,['rain'],0.0,0.0,20.354572497668375,12.518657327828922,69.35623763295133,1007.9709372619263,80.6520715348768,8.436841566626214,21.98496808942989,1.80185278482405,-0.17960742230853113,10.304293492994473,07:04:18,1726037363.858762,19:31:04,1726140633.344216,0.24092086839671512,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,,fcst,Houston,3.2765950462843185,79.90939299023636,2.076813160872146,,9.0,Fall,Wednesday,False,9.864507265670726
2024-09-08,1725794522.3667622,81.73863617326084,61.58733219724128,71.16589335412291,80.90657367435183,62.40303580117959,69.99753697756506,48.84805652842966,47.472219652444984,0.0020163332629320446,-3.335883159196169,-1.1507371628042935,,0.0,0.0,16.386237449156848,10.502846767885675,45.54393930422554,1018.3688501182087,3.475383639562486,10.200095291894288,292.555487442856,25.8139980964839,8.98723396534825,11.755388249068048,07:06:44,1725819152.2569833,19:42:05,1725804744.4695027,0.18546290003707305,Clear,Clear conditions throughout the day.,clear-day,,fcst,Dallas,21.52893406418674,77.64651798998372,3.466221182828937,0.0,9.0,Fall,Sunday,True,9.341935591579967
2024-09-21,1726859861.3780422,92.7414218052686,78.83321717181921,84.08546516513192,97.34555647444864,77.52764059492084,88.93068730781965,67.57425051106952,61.35129313474391,-0.0014010642550436546,41.234487112708315,1.23168867823969,,0.0,0.0,12.60099620397103,9.268927202254778,123.01796640137613,1013.6005665130352,11.075030222167197,15.109953324204536,268.5144145204767,23.13793824035827,7.821373803389152,31.546044663548702,07:09:37,1726966572.793336,19:18:39,1726878658.5220108,0.6247335837748962,Clear,Clear conditions throughout the day with storms possible.,clear-day,,fcst,Houston,15.92568159168323,89.1839608625408,2.7799556408595687,0.0,9.0,Fall,Saturday,True,10.560499881903521
2024-09-18,1726634364.885923,76.38609261901611,62.7777175724307,67.83458452184038,75.10139759722063,62.03103484690666,67.5136081318074,60.68410422339212,72.99680268430849,0.0818021781664886,31.291460294594607,4.349997696543953,['rain'],0.0,0.0,13.952371030255556,7.3156838612668365,44.12674394076677,1022.4586707857488,84.8222915885871,15.038983768740113,76.71119792691496,6.595556440112055,3.0508968876940488,10.271588649950633,06:44:57,1726612618.0309885,19:03:37,1726739789.8834782,0.5254712613441919,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Philadelphia,13.066170169173981,71.35294508714993,2.0342692730659486,,9.0,Fall,Wednesday,False,8.66215683854675
2024-09-18,1726639621.862126,67.98233245668652,65.10547343068065,66.07339044755189,67.37135864930264,64.52828274156761,65.0217207149819,56.496771459845,69.13540651496439,0.016107394934646746,5.716581009009838,4.747452890274472,['rain'],0.0,,8.016115090454932,9.71932867777688,291.2722117586426,1011.1846284839713,17.39825271371736,15.101575905558871,254.1818692240428,20.853276271074552,9.06752985489744,9.624251361756917,06:34:39,1726700501.8137994,18:49:59,1726728739.9188364,0.49197337857202095,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Diego,3.559415854938536,74.20212137919994,2.4960910063637076,0.0,9.0,Fall,Wednesday,False,9.278712665025589
